3m,14d,all,bias3,low,summer,cap,eve,applied,rolling,stat,beta,hours_name,hours,gate,th
6.457409838869621,11.271311385955661,6.5155090983134105,-48.283102921958026,51.029317828496424,36.46090112816557,1.5631560177239434,2.9833080707125625,15,3,mean,-0.1,eve2122,21-22,absbias,700
6.457411224223304,11.276153239653727,6.515510466287868,-49.17515109832137,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,5,21,median,0.25,night,"0-6,23",wmape,25
6.457411224223304,11.276153239653727,6.515510466287868,-49.17515109832137,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,5,34,median,0.25,night,"0-6,23",wmape,25
6.457413883167066,11.276680727604157,6.515513091875247,-47.960039196741725,50.94830774955194,36.32395529143455,1.558266052465585,2.991853148327597,153,5,median,-0.08,morning,7-10,absbias,100
6.457449117358513,11.265100561176222,6.515547884054655,-48.23204281637503,51.029317828496424,36.46090112816557,1.558266052465585,2.983407353716364,5,5,mean,-0.15,eve2122,21-22,absbias,700
6.457450753237937,11.264727464619218,6.515549499412014,-47.77328268495327,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,120,8,mean,-0.1,h789017,"7-9,17",wmape,12
6.457462868550164,11.274846656877942,6.515561462737956,-47.73104329718207,50.87141729965463,36.439840081621895,1.558266052465585,2.991853148327597,258,34,median,0.25,day,10-18,wmape,25
6.4574786317775486,11.276153239653727,6.515577028216053,-49.66915284763749,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,10,21,median,0.25,night,"0-6,23",wmape,20
6.4574786317775486,11.276153239653727,6.515577028216053,-49.66915284763749,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,10,34,median,0.25,night,"0-6,23",wmape,20
6.457484584305484,11.276153239653727,6.515582906069676,-49.434228483379705,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,13,13,median,0.2,night,"0-6,23",wmape,20
6.457486155334532,11.276153239653727,6.515584457390205,-49.03902708392682,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,8,13,median,0.2,night,"0-6,23",wmape,25
6.457490267935903,11.276153239653727,6.515588518399097,-48.670094338445395,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,4,13,median,0.3,night,"0-6,23",wmape,40
6.457498442303036,11.276688815535506,6.515596590219001,-47.81831451507112,50.79841219165593,36.44219916926401,1.558266052465585,2.991853148327597,223,21,median,0.25,day,10-18,wmape,30
6.457499342140241,11.275183037801472,6.515597478767772,-48.27160307480942,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,171,5,median,-0.05,h789017,"7-9,17",absbias,100
6.457515347494761,11.276153239653727,6.515613283335527,-49.180984735359885,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,8,13,median,0.25,night,"0-6,23",wmape,25
6.457525366028888,11.27543411211199,6.515623176187396,-48.332351905218445,50.93274909051277,36.43812759460002,1.558266052465585,2.991853148327597,145,21,median,0.15,peakerr,"0,7,8,9,11,12,13,14,15,16,17,21,22",wmape,40
