candidate,group_by,rolling,stat,thr,hours,distop,distthr,alpha,applied,wmape_3m,wmape_14d,wmape_all,bias_3m,delta_3m,delta_14d,delta_all
f_price_lag_24,hour_sr_weekend,13,mean,500,peakerr,ge_rel,0.1,0.3,6,6.299293428221492,11.035886677132849,6.359376254026163,-48.132728652179196,-0.016415611548274534,0.0,-0.01620967811779117
f_price_lag_24,hour_sr_weekend,13,median,500,peakerr,ge_rel,0.1,0.3,6,6.299293428221492,11.035886677132849,6.359376254026163,-48.132728652179196,-0.016415611548274534,0.0,-0.01620967811779117
f_price_lag_24,hour_sr_weekend,21,mean,500,peakerr,ge_rel,0.1,0.3,6,6.299293428221492,11.035886677132849,6.359376254026163,-48.132728652179196,-0.016415611548274534,0.0,-0.01620967811779117
f_price_lag_24,hour_sr_weekend,21,median,500,peakerr,ge_rel,0.1,0.3,6,6.299293428221492,11.035886677132849,6.359376254026163,-48.132728652179196,-0.016415611548274534,0.0,-0.01620967811779117
f_price_lag_24,hour_sr_weekend,34,mean,500,peakerr,ge_rel,0.1,0.3,6,6.299293428221492,11.035886677132849,6.359376254026163,-48.132728652179196,-0.016415611548274534,0.0,-0.01620967811779117
f_price_lag_24,hour_sr_weekend,34,median,500,peakerr,ge_rel,0.1,0.3,6,6.299293428221492,11.035886677132849,6.359376254026163,-48.132728652179196,-0.016415611548274534,0.0,-0.01620967811779117
f_price_lag_24,hour_sr_weekend,55,mean,500,peakerr,ge_rel,0.1,0.3,6,6.299293428221492,11.035886677132849,6.359376254026163,-48.132728652179196,-0.016415611548274534,0.0,-0.01620967811779117
f_price_lag_24,hour_sr_weekend,55,median,500,peakerr,ge_rel,0.1,0.3,6,6.299293428221492,11.035886677132849,6.359376254026163,-48.132728652179196,-0.016415611548274534,0.0,-0.01620967811779117
f_price_lag_24,hour_sr_diff,3,median,0,peakerr,ge_abs,1000.0,0.3,18,6.299339180897231,11.05418697160106,6.359421432735745,-49.047278696311984,-0.016369858872534948,0.018300294468211575,-0.016164499408208854
f_price_lag_24,hour_sr_weekend,3,median,500,peakerr,ge_rel,0.1,0.2,7,6.299339940336359,11.035886677132849,6.359422182647728,-48.42698670070942,-0.016369099433407364,0.0,-0.016163749496225677
f_price_lag_24,hour_weekend,3,mean,100,all,le_rel,0.05,0.8,23,6.299416320824271,10.957539042023278,6.359497604944359,-49.13992274488282,-0.01629271894549511,-0.0783476351095711,-0.016088327199595298
f_price_lag_24,hour_sr,5,mean,-500,19-23,ge_abs,1000.0,-0.2,35,6.299445527581231,10.7791399962709,6.359526445303293,-47.59173232061548,-0.0162635121885355,-0.2567466808619496,-0.016059486840661386
f_price_lag_24,hour_weekend,5,median,-250,night,none,0.0,0.05,203,6.299481193514785,11.06504012307664,6.3595616638086145,-49.1758064353222,-0.016227846254981415,0.029153445943791212,-0.016024268335339542
f_price_lag_24,hour_cr,8,median,0,midday,le_abs,2000.0,-0.3,99,6.299486545435889,11.047684061792108,6.359566948590005,-46.60039889672838,-0.016222494333876902,0.011797384659258725,-0.016018983553949262
f_price_lag_24,hour_sr_weekend,3,mean,500,peakerr,ge_rel,0.1,0.3,8,6.299506806239008,11.035886677132849,6.359586955221862,-48.01251465186441,-0.016202233530758114,0.0,-0.01599897692209229
f_price_lag_24,hour_sr_diff,5,mean,-250,all,ge_abs,1000.0,0.3,32,6.299518508457982,11.009136533762437,6.359598510636798,-48.4476902223373,-0.01619053131178383,-0.02675014337041226,-0.015987421507156263
f_price_lag_24,hour_sr,3,mean,-100,19-23,le_abs,1000.0,0.5,42,6.299552045431839,10.986420272259826,6.359631626890165,-49.72739929876518,-0.016156994337927166,-0.049466404873022896,-0.01595430525378916
f_price_lag_24,hour_weekend,5,median,-250,night,ge_abs,1000.0,0.1,79,6.299552077738617,11.113664630839784,6.359631658791656,-48.76910615860396,-0.01615696203114947,0.07777795370693497,-0.015954273352297932
f_price_lag_24,hour_weekend,5,median,-500,night,ge_rel,0.1,0.05,106,6.29956134594229,11.094850677234826,6.359640810725948,-49.2882232031388,-0.016147693827476495,0.058964000101976666,-0.015945121418005748
f_price_lag_24,hour_sr_diff,5,mean,-250,peakerr,ge_abs,1000.0,0.3,21,6.299613918996191,11.05057942153835,6.3596927242522225,-48.6877183612532,-0.01609512077357511,0.014692744405500946,-0.015893207891731542
f_price_lag_24,hour,8,mean,0,midday,ge_abs,500.0,0.2,5,6.299630311080562,11.035886677132849,6.359708910698311,-50.912500067656346,-0.016078728689204347,0.0,-0.01587702144564318
f_price_lag_24,hour,8,mean,0,midday,ge_abs,1000.0,0.2,5,6.299630311080562,11.035886677132849,6.359708910698311,-50.912500067656346,-0.016078728689204347,0.0,-0.01587702144564318
f_price_lag_24,hour,8,mean,0,midday,ge_rel,0.05,0.2,5,6.299630311080562,11.035886677132849,6.359708910698311,-50.912500067656346,-0.016078728689204347,0.0,-0.01587702144564318
f_price_lag_24,hour,8,mean,0,midday,ge_rel,0.1,0.2,5,6.299630311080562,11.035886677132849,6.359708910698311,-50.912500067656346,-0.016078728689204347,0.0,-0.01587702144564318
f_price_lag_24,hour,8,mean,0,day,ge_abs,500.0,0.2,5,6.299630311080562,11.035886677132849,6.359708910698311,-50.912500067656346,-0.016078728689204347,0.0,-0.01587702144564318
f_price_lag_24,hour,8,mean,0,day,ge_abs,1000.0,0.2,5,6.299630311080562,11.035886677132849,6.359708910698311,-50.912500067656346,-0.016078728689204347,0.0,-0.01587702144564318
f_price_lag_24,hour,8,mean,0,day,ge_rel,0.05,0.2,5,6.299630311080562,11.035886677132849,6.359708910698311,-50.912500067656346,-0.016078728689204347,0.0,-0.01587702144564318
f_price_lag_24,hour,8,mean,0,day,ge_rel,0.1,0.2,5,6.299630311080562,11.035886677132849,6.359708910698311,-50.912500067656346,-0.016078728689204347,0.0,-0.01587702144564318
f_price_lag_24,hour,8,mean,0,11-15,ge_abs,500.0,0.2,5,6.299630311080562,11.035886677132849,6.359708910698311,-50.912500067656346,-0.016078728689204347,0.0,-0.01587702144564318
f_price_lag_24,hour,8,mean,0,11-15,ge_abs,1000.0,0.2,5,6.299630311080562,11.035886677132849,6.359708910698311,-50.912500067656346,-0.016078728689204347,0.0,-0.01587702144564318
f_price_lag_24,hour,8,mean,0,11-15,ge_rel,0.05,0.2,5,6.299630311080562,11.035886677132849,6.359708910698311,-50.912500067656346,-0.016078728689204347,0.0,-0.01587702144564318
f_price_lag_24,hour,8,mean,0,11-15,ge_rel,0.1,0.2,5,6.299630311080562,11.035886677132849,6.359708910698311,-50.912500067656346,-0.016078728689204347,0.0,-0.01587702144564318
f_price_lag_24,hour,8,mean,0,peakerr,ge_abs,1000.0,0.2,5,6.299630311080562,11.035886677132849,6.359708910698311,-50.912500067656346,-0.016078728689204347,0.0,-0.01587702144564318
f_price_lag_24,hour,8,mean,0,peakerr,ge_rel,0.05,0.2,5,6.299630311080562,11.035886677132849,6.359708910698311,-50.912500067656346,-0.016078728689204347,0.0,-0.01587702144564318
f_price_lag_24,hour,8,mean,0,peakerr,ge_rel,0.1,0.2,5,6.299630311080562,11.035886677132849,6.359708910698311,-50.912500067656346,-0.016078728689204347,0.0,-0.01587702144564318
f_price_lag_24,hour,8,mean,0,midday,none,0.0,0.2,7,6.299637728074722,11.035886677132849,6.359716234646467,-50.91225442579065,-0.016071311695044166,0.0,-0.01586969749748679
f_price_lag_24,hour,8,mean,0,day,none,0.0,0.2,7,6.299637728074722,11.035886677132849,6.359716234646467,-50.91225442579065,-0.016071311695044166,0.0,-0.01586969749748679
f_price_lag_24,hour,8,mean,0,11-15,none,0.0,0.2,7,6.299637728074722,11.035886677132849,6.359716234646467,-50.91225442579065,-0.016071311695044166,0.0,-0.01586969749748679
f_price_lag_24,hour,3,mean,100,all,le_rel,0.05,0.8,24,6.299754201984074,10.990227806303912,6.359831247393581,-49.48515143858515,-0.015954837785692177,-0.04565887082893738,-0.015754684750373116
f_price_lag_24,hour_sr,5,mean,-500,19-23,ge_abs,1000.0,-0.3,35,6.299833287551674,10.685793793090454,6.359909340834742,-46.781602841090674,-0.015875752218092565,-0.3500928840423949,-0.015676591309212284
f_price_lag_24,hour_sr,5,mean,-250,19-23,le_abs,1000.0,0.5,40,6.299848257284337,11.00444014278997,6.359924122772487,-49.63880260902157,-0.015860782485429326,-0.03144653434287825,-0.015661809371467328
f_price_lag_24,hour_cr,13,mean,-250,day,le_abs,2000.0,-0.2,86,6.299876177548983,11.035886677132849,6.359951692778123,-48.065260229204874,-0.015832862220783284,0.0,-0.015634239365831526
f_price_lag_24,hour_sr_weekend,3,median,500,all,ge_rel,0.1,0.2,9,6.299956405970584,10.997548928122391,6.36003091473621,-48.54217928792841,-0.015752633799182014,-0.0383377490104575,-0.015555017407743676
f_price_lag_24,hour_sr_weekend,3,mean,500,peakerr,ge_abs,1000.0,0.3,8,6.300001942819574,11.055585330663169,6.360075880326583,-48.040255300569164,-0.01570709695019179,0.019698653530319632,-0.015510051817370751
f_price_lag_24,hour_sr_weekend,3,median,250,peakerr,ge_rel,0.1,0.2,10,6.300099297332523,11.035886677132849,6.360172013529637,-48.356220415784776,-0.01560974243724278,0.0,-0.015413918614316735
f_price_lag_24,hour_sr_diff,5,mean,-250,peakerr,ge_rel,0.1,0.3,15,6.30012081483895,11.035886677132849,6.360193261099492,-48.735667970057456,-0.015588224930816352,0.0,-0.01539267104446207
f_price_lag_24,hour_sr_diff,8,mean,-250,peakerr,ge_rel,0.1,0.3,15,6.30012081483895,11.035886677132849,6.360193261099492,-48.735667970057456,-0.015588224930816352,0.0,-0.01539267104446207
f_price_lag_24,hour_sr_diff,13,mean,-250,peakerr,ge_rel,0.1,0.3,15,6.30012081483895,11.035886677132849,6.360193261099492,-48.735667970057456,-0.015588224930816352,0.0,-0.01539267104446207
f_price_lag_24,hour_sr_diff,21,mean,-250,peakerr,ge_rel,0.1,0.3,15,6.30012081483895,11.035886677132849,6.360193261099492,-48.735667970057456,-0.015588224930816352,0.0,-0.01539267104446207
f_price_lag_24,hour_sr_diff,34,mean,-250,peakerr,ge_rel,0.1,0.3,15,6.30012081483895,11.035886677132849,6.360193261099492,-48.735667970057456,-0.015588224930816352,0.0,-0.01539267104446207
f_price_lag_24,hour_sr_diff,55,mean,-250,peakerr,ge_rel,0.1,0.3,15,6.30012081483895,11.035886677132849,6.360193261099492,-48.735667970057456,-0.015588224930816352,0.0,-0.01539267104446207
f_price_lag_24,hour_weekend,3,mean,100,all,le_rel,0.05,1.0,23,6.300139064130665,10.97124317437923,6.360211281454306,-49.0411361824967,-0.01556997563910123,-0.06464350275361852,-0.015374650689648384
f_price_lag_24,hour_weekend,5,median,-250,night,ge_rel,0.05,0.05,107,6.300152785516665,11.067954366932913,6.3602248307058655,-49.116666759950746,-0.015556254253101365,0.0320676898000638,-0.015361101438088554
f_price_lag_24,hour_sr,5,mean,-100,19-23,ge_abs,1000.0,-0.3,10,6.300287831461318,10.961330815892763,6.360358182502569,-48.893774194031906,-0.015421208308447731,-0.07455586124008562,-0.015227749641384847
f_price_lag_24,hour_cr,13,mean,-250,11-15,le_rel,0.1,-0.3,74,6.300295203468755,11.035886677132849,6.3603654620283585,-48.425284941767345,-0.01541383630101123,0.0,-0.015220470115595575
f_price_lag_24,hour_sr_weekend,3,mean,500,peakerr,ge_abs,500.0,0.2,10,6.30039210894528,11.049019112819728,6.360461151828139,-48.68847480145565,-0.015316930824486263,0.013132435686879163,-0.015124780315814768
f_price_lag_24,hour_sr_weekend,3,mean,500,peakerr,ge_rel,0.05,0.2,10,6.30039210894528,11.049019112819728,6.360461151828139,-48.68847480145565,-0.015316930824486263,0.013132435686879163,-0.015124780315814768
f_price_lag_24,hour_sr_weekend,13,median,100,peakerr,none,0.0,0.2,17,6.30040290817461,11.040653048917608,6.360471815581412,-48.40816181191727,-0.015306131595155925,0.004766371784759471,-0.015114116562542357
f_price_lag_24,hour_sr_weekend,21,median,100,peakerr,none,0.0,0.2,17,6.30040290817461,11.040653048917608,6.360471815581412,-48.40816181191727,-0.015306131595155925,0.004766371784759471,-0.015114116562542357
f_price_lag_24,hour_sr_weekend,34,median,100,peakerr,none,0.0,0.2,17,6.30040290817461,11.040653048917608,6.360471815581412,-48.40816181191727,-0.015306131595155925,0.004766371784759471,-0.015114116562542357
f_price_lag_24,hour_sr_weekend,55,median,100,peakerr,none,0.0,0.2,17,6.30040290817461,11.040653048917608,6.360471815581412,-48.40816181191727,-0.015306131595155925,0.004766371784759471,-0.015114116562542357
f_price_lag_24,hour_sr_diff,3,mean,-250,all,ge_abs,1000.0,0.2,34,6.300426892258145,11.051831278272882,6.360495498785227,-49.28553549341314,-0.015282147511621602,0.015944601140033043,-0.015090433358727395
f_price_lag_24,hour_cr,13,median,-500,peakerr,ge_abs,1000.0,0.05,145,6.300466422638013,11.04008794137283,6.360534533257482,-49.55480025948533,-0.015242617131753455,0.004201264239981128,-0.015051398886472
f_price_lag_24,hour_cr,34,median,-500,night,ge_abs,1000.0,0.05,63,6.300481279880703,11.00465496184281,6.360549204116439,-49.23523939147313,-0.015227759889063108,-0.031231715290038764,-0.01503672802751499
f_price_lag_24,hour_sr_weekend,5,mean,100,peakerr,ge_rel,0.1,0.2,9,6.300510320733442,11.035886677132849,6.360577880652417,-48.31653755140575,-0.015198719036324526,0.0,-0.015008051491537167
f_price_lag_24,hour_sr_weekend,5,mean,250,peakerr,ge_rel,0.1,0.2,9,6.300510320733442,11.035886677132849,6.360577880652417,-48.31653755140575,-0.015198719036324526,0.0,-0.015008051491537167
f_price_lag_24,hour_sr_weekend,3,mean,500,peakerr,none,0.0,0.2,11,6.300513403088552,11.049019112819728,6.360580924339461,-48.695270458150205,-0.01519563668121382,0.013132435686879163,-0.015005007804493431
f_price_lag_24,hour_sr_weekend,5,median,250,peakerr,ge_abs,1000.0,0.2,9,6.300551448172599,11.049019112819728,6.360618492148894,-48.51171406006815,-0.01515759159716712,0.013132435686879163,-0.014967439995060339
f_price_lag_24,hour_sr_weekend,8,mean,100,peakerr,ge_abs,1000.0,0.2,9,6.300551448172599,11.049019112819728,6.360618492148894,-48.51171406006815,-0.01515759159716712,0.013132435686879163,-0.014967439995060339
f_price_lag_24,hour_sr_weekend,8,mean,250,peakerr,ge_abs,1000.0,0.2,9,6.300551448172599,11.049019112819728,6.360618492148894,-48.51171406006815,-0.01515759159716712,0.013132435686879163,-0.014967439995060339
f_price_lag_24,hour_sr_weekend,8,median,250,peakerr,ge_abs,1000.0,0.2,9,6.300551448172599,11.049019112819728,6.360618492148894,-48.51171406006815,-0.01515759159716712,0.013132435686879163,-0.014967439995060339
f_price_lag_24,hour_sr_weekend,13,mean,100,peakerr,ge_abs,1000.0,0.2,9,6.300551448172599,11.049019112819728,6.360618492148894,-48.51171406006815,-0.01515759159716712,0.013132435686879163,-0.014967439995060339
f_price_lag_24,hour_sr_weekend,13,mean,250,peakerr,ge_abs,1000.0,0.2,9,6.300551448172599,11.049019112819728,6.360618492148894,-48.51171406006815,-0.01515759159716712,0.013132435686879163,-0.014967439995060339
f_price_lag_24,hour_sr_weekend,13,median,250,peakerr,ge_abs,1000.0,0.2,9,6.300551448172599,11.049019112819728,6.360618492148894,-48.51171406006815,-0.01515759159716712,0.013132435686879163,-0.014967439995060339
f_price_lag_24,hour_sr_weekend,21,mean,100,peakerr,ge_abs,1000.0,0.2,9,6.300551448172599,11.049019112819728,6.360618492148894,-48.51171406006815,-0.01515759159716712,0.013132435686879163,-0.014967439995060339
f_price_lag_24,hour_sr_weekend,21,mean,250,peakerr,ge_abs,1000.0,0.2,9,6.300551448172599,11.049019112819728,6.360618492148894,-48.51171406006815,-0.01515759159716712,0.013132435686879163,-0.014967439995060339
f_price_lag_24,hour_sr_weekend,21,median,250,peakerr,ge_abs,1000.0,0.2,9,6.300551448172599,11.049019112819728,6.360618492148894,-48.51171406006815,-0.01515759159716712,0.013132435686879163,-0.014967439995060339
f_price_lag_24,hour_sr_weekend,34,mean,100,peakerr,ge_abs,1000.0,0.2,9,6.300551448172599,11.049019112819728,6.360618492148894,-48.51171406006815,-0.01515759159716712,0.013132435686879163,-0.014967439995060339
f_price_lag_24,hour_sr_weekend,34,mean,250,peakerr,ge_abs,1000.0,0.2,9,6.300551448172599,11.049019112819728,6.360618492148894,-48.51171406006815,-0.01515759159716712,0.013132435686879163,-0.014967439995060339
f_price_lag_24,hour_sr_weekend,34,median,250,peakerr,ge_abs,1000.0,0.2,9,6.300551448172599,11.049019112819728,6.360618492148894,-48.51171406006815,-0.01515759159716712,0.013132435686879163,-0.014967439995060339
f_price_lag_24,hour_sr_weekend,55,mean,100,peakerr,ge_abs,1000.0,0.2,9,6.300551448172599,11.049019112819728,6.360618492148894,-48.51171406006815,-0.01515759159716712,0.013132435686879163,-0.014967439995060339
f_price_lag_24,hour_sr_weekend,55,mean,250,peakerr,ge_abs,1000.0,0.2,9,6.300551448172599,11.049019112819728,6.360618492148894,-48.51171406006815,-0.01515759159716712,0.013132435686879163,-0.014967439995060339
f_price_lag_24,hour_sr_weekend,55,median,250,peakerr,ge_abs,1000.0,0.2,9,6.300551448172599,11.049019112819728,6.360618492148894,-48.51171406006815,-0.01515759159716712,0.013132435686879163,-0.014967439995060339
f_price_lag_24,hour_sr_weekend,5,mean,500,peakerr,ge_abs,1000.0,0.2,7,6.300578467892046,11.049019112819728,6.360645172906645,-48.6989157954725,-0.015130571877720378,0.013132435686879163,-0.014940759237308754
f_price_lag_24,hour_sr_weekend,5,median,500,peakerr,ge_abs,1000.0,0.2,7,6.300578467892046,11.049019112819728,6.360645172906645,-48.6989157954725,-0.015130571877720378,0.013132435686879163,-0.014940759237308754
f_price_lag_24,hour_sr_weekend,8,mean,500,peakerr,ge_abs,1000.0,0.2,7,6.300578467892046,11.049019112819728,6.360645172906645,-48.6989157954725,-0.015130571877720378,0.013132435686879163,-0.014940759237308754
f_price_lag_24,hour_sr_weekend,8,median,500,peakerr,ge_abs,1000.0,0.2,7,6.300578467892046,11.049019112819728,6.360645172906645,-48.6989157954725,-0.015130571877720378,0.013132435686879163,-0.014940759237308754
f_price_lag_24,hour_sr_weekend,13,mean,500,peakerr,ge_abs,1000.0,0.2,7,6.300578467892046,11.049019112819728,6.360645172906645,-48.6989157954725,-0.015130571877720378,0.013132435686879163,-0.014940759237308754
f_price_lag_24,hour_sr_weekend,13,median,500,peakerr,ge_abs,1000.0,0.2,7,6.300578467892046,11.049019112819728,6.360645172906645,-48.6989157954725,-0.015130571877720378,0.013132435686879163,-0.014940759237308754
f_price_lag_24,hour_sr_weekend,21,mean,500,peakerr,ge_abs,1000.0,0.2,7,6.300578467892046,11.049019112819728,6.360645172906645,-48.6989157954725,-0.015130571877720378,0.013132435686879163,-0.014940759237308754
f_price_lag_24,hour_sr_weekend,21,median,500,peakerr,ge_abs,1000.0,0.2,7,6.300578467892046,11.049019112819728,6.360645172906645,-48.6989157954725,-0.015130571877720378,0.013132435686879163,-0.014940759237308754
f_price_lag_24,hour_sr_weekend,34,mean,500,peakerr,ge_abs,1000.0,0.2,7,6.300578467892046,11.049019112819728,6.360645172906645,-48.6989157954725,-0.015130571877720378,0.013132435686879163,-0.014940759237308754
f_price_lag_24,hour_sr_weekend,34,median,500,peakerr,ge_abs,1000.0,0.2,7,6.300578467892046,11.049019112819728,6.360645172906645,-48.6989157954725,-0.015130571877720378,0.013132435686879163,-0.014940759237308754
f_price_lag_24,hour_sr_weekend,55,mean,500,peakerr,ge_abs,1000.0,0.2,7,6.300578467892046,11.049019112819728,6.360645172906645,-48.6989157954725,-0.015130571877720378,0.013132435686879163,-0.014940759237308754
f_price_lag_24,hour_sr_weekend,55,median,500,peakerr,ge_abs,1000.0,0.2,7,6.300578467892046,11.049019112819728,6.360645172906645,-48.6989157954725,-0.015130571877720378,0.013132435686879163,-0.014940759237308754
f_price_lag_24,hour_weekend,3,median,0,night,ge_rel,0.1,0.05,36,6.300610431787628,11.009454329042901,6.360676735815968,-48.78749234244365,-0.015098607982138468,-0.026432348089947766,-0.014909196327986152
f_price_lag_24,hour_sr_weekend,5,mean,100,all,ge_rel,0.1,0.2,11,6.300629465044019,11.035886677132849,6.3606955303006405,-48.403867086945205,-0.015079574725747058,0.0,-0.014890401843313583
f_price_lag_24,hour_weekend,5,median,-100,night,ge_abs,1000.0,0.05,72,6.300634894570792,11.082641907439607,6.360700891714137,-49.08418241247803,-0.015074145198973987,0.04675523030675777,-0.014885040429817309
f_price_lag_24,hour_sr,5,mean,-500,19-23,ge_rel,0.1,-0.3,24,6.300654128278446,10.719243976644952,6.360719884135419,-46.66503579688808,-0.015054911491319878,-0.3166427004878969,-0.014866048008535415
f_price_lag_24,hour_sr_diff,5,mean,-250,peakerr,ge_rel,0.1,0.2,15,6.300659497463422,11.035886677132849,6.360725185964106,-49.00213497818074,-0.015049542306344144,0.0,-0.014860746179848228
f_price_lag_24,hour_sr_diff,8,mean,-250,peakerr,ge_rel,0.1,0.2,15,6.300659497463422,11.035886677132849,6.360725185964106,-49.00213497818074,-0.015049542306344144,0.0,-0.014860746179848228
f_price_lag_24,hour_sr_diff,13,mean,-250,peakerr,ge_rel,0.1,0.2,15,6.300659497463422,11.035886677132849,6.360725185964106,-49.00213497818074,-0.015049542306344144,0.0,-0.014860746179848228
f_price_lag_24,hour_sr_diff,21,mean,-250,peakerr,ge_rel,0.1,0.2,15,6.300659497463422,11.035886677132849,6.360725185964106,-49.00213497818074,-0.015049542306344144,0.0,-0.014860746179848228
f_price_lag_24,hour_sr_diff,34,mean,-250,peakerr,ge_rel,0.1,0.2,15,6.300659497463422,11.035886677132849,6.360725185964106,-49.00213497818074,-0.015049542306344144,0.0,-0.014860746179848228
f_price_lag_24,hour_sr_diff,55,mean,-250,peakerr,ge_rel,0.1,0.2,15,6.300659497463422,11.035886677132849,6.360725185964106,-49.00213497818074,-0.015049542306344144,0.0,-0.014860746179848228
f_price_lag_24,hour_sr_diff,5,mean,-250,peakerr,ge_abs,1000.0,0.2,21,6.300679730106137,11.045115882985998,6.360745164788829,-48.970168572311245,-0.015029309663629142,0.009229205853149125,-0.01484076735512474
f_price_lag_24,hour_sr,5,median,-100,19-23,ge_rel,0.05,-0.2,27,6.300733298279887,10.931446298339264,6.360798060951199,-48.27046509087408,-0.014975741489879013,-0.10444037879358525,-0.014787871192755375
f_price_lag_24,hour_cr,8,median,0,midday,le_rel,0.1,-0.3,93,6.300736993316537,11.047684061792108,6.360801709633708,-47.784516443535956,-0.014972046453229026,0.011797384659258725,-0.014784222510246359
f_price_lag_24,hour_cr,8,median,0,day,le_rel,0.1,-0.3,93,6.300736993316537,11.047684061792108,6.360801709633708,-47.784516443535956,-0.014972046453229026,0.011797384659258725,-0.014784222510246359
f_price_lag_24,hour_sr_weekend,13,median,100,peakerr,ge_abs,500.0,0.2,14,6.300740046107202,11.040653048917608,6.360804724127189,-48.42705038795903,-0.014968993662564323,0.004766371784759471,-0.014781208016764857
f_price_lag_24,hour_sr_weekend,21,median,100,peakerr,ge_abs,500.0,0.2,14,6.300740046107202,11.040653048917608,6.360804724127189,-48.42705038795903,-0.014968993662564323,0.004766371784759471,-0.014781208016764857
f_price_lag_24,hour_sr_weekend,34,median,100,peakerr,ge_abs,500.0,0.2,14,6.300740046107202,11.040653048917608,6.360804724127189,-48.42705038795903,-0.014968993662564323,0.004766371784759471,-0.014781208016764857
f_price_lag_24,hour_sr_weekend,55,median,100,peakerr,ge_abs,500.0,0.2,14,6.300740046107202,11.040653048917608,6.360804724127189,-48.42705038795903,-0.014968993662564323,0.004766371784759471,-0.014781208016764857
f_price_lag_24,hour_sr,5,median,-100,19-23,ge_abs,500.0,-0.2,30,6.300742584986964,10.925406605234661,6.360807231156771,-48.36180806798481,-0.014966454782801897,-0.11048007189818776,-0.014778700987182702
f_price_lag_24,hour_sr_weekend,3,median,250,peakerr,ge_abs,1000.0,0.2,12,6.300805665671094,11.047009827434382,6.360869520495319,-48.32341788151278,-0.014903374098672373,0.011123150301532547,-0.01471641164863513
f_price_lag_24,hour_sr_weekend,3,median,500,peakerr,ge_abs,1000.0,0.2,10,6.30083268539054,11.047009827434382,6.3608962012530705,-48.51061961691713,-0.01487635437922652,0.011123150301532547,-0.014689730890883546
f_price_lag_24,hour_sr_weekend,3,mean,100,peakerr,ge_abs,1000.0,0.2,16,6.300851797366724,11.013106552750713,6.360915073469997,-48.28653883199045,-0.01485724240304176,-0.022780124382135725,-0.014670858673957454
f_price_lag_24,hour_sr_weekend,8,median,100,peakerr,ge_rel,0.1,0.3,9,6.300871944831879,11.035886677132849,6.360934968185713,-47.53236075511368,-0.014837094937886874,0.0,-0.014650963958240837
f_price_lag_24,hour_sr_weekend,13,median,100,peakerr,ge_rel,0.1,0.3,9,6.300871944831879,11.035886677132849,6.360934968185713,-47.53236075511368,-0.014837094937886874,0.0,-0.014650963958240837
f_price_lag_24,hour_sr_weekend,21,median,100,peakerr,ge_rel,0.1,0.3,9,6.300871944831879,11.035886677132849,6.360934968185713,-47.53236075511368,-0.014837094937886874,0.0,-0.014650963958240837
f_price_lag_24,hour_sr_weekend,34,median,100,peakerr,ge_rel,0.1,0.3,9,6.300871944831879,11.035886677132849,6.360934968185713,-47.53236075511368,-0.014837094937886874,0.0,-0.014650963958240837
f_price_lag_24,hour_sr_weekend,55,median,100,peakerr,ge_rel,0.1,0.3,9,6.300871944831879,11.035886677132849,6.360934968185713,-47.53236075511368,-0.014837094937886874,0.0,-0.014650963958240837
f_price_lag_24,hour_sr,3,mean,-100,19-23,le_abs,1000.0,0.8,42,6.300895952515349,10.984985573016466,6.360958674693403,-49.842797481367896,-0.014813087254417212,-0.05090110411638271,-0.01462725745055149
f_price_lag_24,hour,3,median,500,night,le_abs,2000.0,1.0,4,6.300896523086438,11.002082021889697,6.360959238106692,-49.97579671394716,-0.01481251668332817,-0.033804655243152126,-0.014626694037262133
f_price_lag_24,hour,3,median,500,night,le_rel,0.1,1.0,4,6.300896523086438,11.002082021889697,6.360959238106692,-49.97579671394716,-0.01481251668332817,-0.033804655243152126,-0.014626694037262133
f_price_lag_24,hour_sr_weekend,8,median,100,peakerr,ge_abs,1000.0,0.2,10,6.30091513810204,11.049019112819728,6.360977619597395,-48.26248167702322,-0.014793901667726317,0.013132435686879163,-0.014608312546559254
f_price_lag_24,hour_sr_weekend,13,median,100,peakerr,ge_abs,1000.0,0.2,10,6.30091513810204,11.049019112819728,6.360977619597395,-48.26248167702322,-0.014793901667726317,0.013132435686879163,-0.014608312546559254
f_price_lag_24,hour_sr_weekend,21,median,100,peakerr,ge_abs,1000.0,0.2,10,6.30091513810204,11.049019112819728,6.360977619597395,-48.26248167702322,-0.014793901667726317,0.013132435686879163,-0.014608312546559254
f_price_lag_24,hour_sr_weekend,34,median,100,peakerr,ge_abs,1000.0,0.2,10,6.30091513810204,11.049019112819728,6.360977619597395,-48.26248167702322,-0.014793901667726317,0.013132435686879163,-0.014608312546559254
f_price_lag_24,hour_sr_weekend,55,median,100,peakerr,ge_abs,1000.0,0.2,10,6.30091513810204,11.049019112819728,6.360977619597395,-48.26248167702322,-0.014793901667726317,0.013132435686879163,-0.014608312546559254
f_price_lag_24,hour_sr,5,median,-100,19-23,none,0.0,-0.2,90,6.300939968405479,10.925345592591622,6.361002138405309,-48.384205476513955,-0.014769071364287178,-0.11054108454122691,-0.01458379373864549
f_price_lag_24,hour_sr_weekend,5,median,250,peakerr,ge_rel,0.05,0.2,13,6.300976285262179,11.049019112819728,6.3610379996679605,-48.58408876747691,-0.014732754507587487,0.013132435686879163,-0.014547932475993619
f_price_lag_24,hour_sr_weekend,8,mean,100,peakerr,ge_rel,0.05,0.2,13,6.300976285262179,11.049019112819728,6.3610379996679605,-48.58408876747691,-0.014732754507587487,0.013132435686879163,-0.014547932475993619
