3m,14d,all,bias3,low,summer,cap,eve,applied,rolling,stat,beta,hours_name,hours,gate,th
6.387572423278673,11.144881252712892,6.446547791329592,-52.17378363490032,49.13847355248963,34.39807033862571,1.540586364303545,2.974997957104718,420,1,mean,0.08,night,"0-6,23",absbias,150
6.387572423278673,11.144881252712892,6.446547791329592,-52.17378363490032,49.13847355248963,34.39807033862571,1.540586364303545,2.974997957104718,420,1,median,0.08,night,"0-6,23",absbias,150
6.387574204469433,11.116270460536537,6.446549550175358,-52.7357112028962,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,5,21,median,0.25,night,"0-6,23",wmape,25
6.387574204469433,11.116270460536537,6.446549550175358,-52.7357112028962,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,5,34,median,0.25,night,"0-6,23",wmape,25
6.387601917747944,11.11711957938994,6.446576915791494,-51.79908021307627,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,257,3,mean,0.05,h78917,"7-9,17",absbias,100
6.387615613752389,11.124839023652271,6.446590439979909,-52.73372464426509,49.13847355248963,34.39807033862571,1.5452101186230665,2.9892074588566033,262,5,median,0.1,night,"0-6,23",absbias,150
6.3876169008492285,11.146035950350317,6.446591710930153,-52.15650188496234,49.13847355248963,34.39807033862571,1.540586364303545,2.9745612559285286,465,1,mean,0.08,night,"0-6,23",absbias,100
6.3876169008492285,11.146035950350317,6.446591710930153,-52.15650188496234,49.13847355248963,34.39807033862571,1.540586364303545,2.9745612559285286,465,1,median,0.08,night,"0-6,23",absbias,100
6.387641612023677,11.116270460536537,6.446616112103544,-53.22971295221232,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,10,21,median,0.25,night,"0-6,23",wmape,20
6.387641612023677,11.116270460536537,6.446616112103544,-53.22971295221232,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,10,34,median,0.25,night,"0-6,23",wmape,20
6.3876423888604785,11.116270460536537,6.4466168791949485,-53.316006544364875,49.13847355248963,34.39807033862571,1.540586364303545,2.9800469182900526,41,21,median,0.25,night,"0-6,23",absbias,300
6.3876423888604785,11.116270460536537,6.4466168791949485,-53.316006544364875,49.13847355248963,34.39807033862571,1.540586364303545,2.9800469182900526,41,34,median,0.25,night,"0-6,23",absbias,300
6.38764916338704,11.122012159942503,6.446623568735245,-51.96413931679352,49.26052272943358,34.53793730260799,1.540586364303545,2.9806958130550414,216,3,mean,0.05,h7891117,"7-9,11,17",wmape,10
6.387652584518684,11.119208608350121,6.44662694694888,-51.31979726225915,49.13992077931918,34.48856129832138,1.540586364303545,2.9806958130550414,152,13,median,0.5,peakerr,"0,7,8,9,11,12,13,14,15,16,17,21,22",wmape,40
6.387652584518684,11.119208608350121,6.44662694694888,-51.31979726225915,49.13992077931918,34.48856129832138,1.540586364303545,2.9806958130550414,152,13,median,0.5,all,all,wmape,40
6.3876662102296695,11.118294911870219,6.446640401725667,-52.369163576322926,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,72,34,mean,-0.3,h78917,"7-9,17",wmape,40
6.3876719541464695,11.126245942217391,6.446646073585175,-51.87854798173123,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,79,3,mean,0.1,h78917,"7-9,17",absbias,500
6.387672882905779,11.110285792628382,6.446646990693222,-51.50648769907163,49.13847355248963,34.39807033862571,1.540586364303545,2.972403663542028,8,5,mean,-0.2,evening,19-23,absbias,700
6.387689040524176,11.12253523716675,6.446662945614709,-52.32684379689129,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,87,3,mean,0.05,h78917,"7-9,17",wmape,15
6.387707311481224,11.098688432690135,6.446680987363063,-52.02148032849484,49.128992255897224,34.10446119973843,1.540586364303545,2.9806958130550414,329,2,mean,-0.05,all,all,wmape,40
6.387707311481224,11.098688432690135,6.446680987363063,-52.02148032849484,49.128992255897224,34.10446119973843,1.540586364303545,2.9806958130550414,329,2,median,-0.05,all,all,wmape,40
6.387711928900789,11.116270460536537,6.446685546857216,-52.99138245992458,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,13,13,median,0.2,night,"0-6,23",wmape,20
6.387713499929837,11.116270460536537,6.446687098177745,-52.596181060471686,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,8,13,median,0.2,night,"0-6,23",wmape,25
6.387740657586553,11.110790813870139,6.446713915142348,-51.75672276070965,49.13847355248963,34.39807033862571,1.540586364303545,2.9725749754758257,4,8,median,-0.2,evening,19-23,absbias,700
6.387744232621818,11.098692320115687,6.446717445328885,-52.048395204001075,49.20240584276823,34.33061693828534,1.540586364303545,2.9806958130550414,269,2,mean,-0.05,peakerr,"0,7,8,9,11,12,13,14,15,16,17,21,22",wmape,40
6.387744232621818,11.098692320115687,6.446717445328885,-52.048395204001075,49.20240584276823,34.33061693828534,1.540586364303545,2.9806958130550414,269,2,median,-0.05,peakerr,"0,7,8,9,11,12,13,14,15,16,17,21,22",wmape,40
6.387758783177359,11.116270460536537,6.446731813348077,-52.73728717989726,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,8,13,median,0.25,night,"0-6,23",wmape,25
6.387758867865334,11.118200530817933,6.446731896973641,-50.45578855652039,48.874000618715634,34.511972447602105,1.540586364303545,2.9806958130550414,594,34,mean,0.05,day,10-18,wmape,10
6.3877623063880185,11.106337058836695,6.446735292360146,-51.637804919996064,49.13847355248963,34.39807033862571,1.540586364303545,2.972629696471943,8,5,mean,-0.15,evening,19-23,absbias,700
6.387771994322986,11.122289286803062,6.446744858760216,-52.759479860232176,49.259118218816354,34.64372846075668,1.540586364303545,2.9806958130550414,90,8,mean,-0.2,h7891117,"7-9,11,17",wmape,40
6.387771994322986,11.122289286803062,6.446744858760216,-52.759479860232176,49.259118218816354,34.64372846075668,1.540586364303545,2.9806958130550414,90,8,mean,-0.2,h789111718,"7-9,11,17,18",wmape,40
6.387775374320827,11.116270460536537,6.4467481963560695,-52.3706705486975,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,9,8,median,0.15,night,"0-6,23",wmape,30
6.387808008874964,11.117597356333722,6.446780421510553,-52.66159329856736,48.94148552353862,34.39364963569192,1.540586364303545,2.9806958130550414,132,34,mean,-0.2,morning,7-10,wmape,40
6.387808872038561,11.127101437978865,6.446781273845785,-52.65776127395077,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,83,1,mean,0.05,night,"0-6,23",wmape,20
6.387808872038561,11.127101437978865,6.446781273845785,-52.65776127395077,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,83,1,median,0.05,night,"0-6,23",wmape,20
6.3878147289733,11.111628846073495,6.446787057305424,-52.80330782652557,49.20250522030889,34.311494451073564,1.540586364303545,2.9806958130550414,386,21,median,-0.2,day,10-18,wmape,15
