candidate,group_by,rolling,stat,thr,hours,distop,distthr,alpha,applied,wmape_3m,wmape_14d,wmape_all,bias_3m,delta_3m,delta_14d,delta_all
f_price_lag_48,hour_low,3,median,-500,day,ge_rel,0.05,-0.2,66,6.134879858350336,10.642365517530425,6.197025248218611,-38.03644847140981,-0.022620055633242764,-0.02207793088025589,-0.022336287609091343
f_price_lag_48,hour_low,3,median,-100,midday,ge_abs,500.0,-0.2,34,6.134880515984052,10.656912302388042,6.197025897602327,-39.49870987148096,-0.02261939799952728,-0.00753114602263949,-0.022335638225375654
f_price_lag_48,hour_low,3,median,-250,coremid,ge_rel,0.05,-0.3,31,6.134916904206166,10.679963464324143,6.1970618293351185,-38.131509372170264,-0.022583009777412677,0.015520015913461194,-0.022299706492583837
f_price_lag_48,hour_low,3,median,-250,day,ge_rel,0.05,-0.2,44,6.13493178681134,10.650882754990906,6.197076525238387,-38.87099134992409,-0.02256812717223866,-0.01356069341977495,-0.022285010589315313
f_price_lag_48,hour_low,3,median,-500,midday,ge_rel,0.1,-0.1,34,6.134936700524837,10.667168865730211,6.197081377309474,-40.88979762443055,-0.022563213458742126,0.0027254173195299103,-0.022280158518228177
f_price_lag_48,hour_low,3,median,-500,day,ge_abs,1000.0,-0.2,28,6.134951666962516,10.643261495034796,6.197096155993573,-38.64061920338621,-0.02254824702106273,-0.021181953375885243,-0.022265379834129462
f_price_lag_48,hour_low,3,mean,-250,coremid,none,0.0,-0.3,116,6.13509581719155,10.675489036922393,6.197238497861639,-39.07342928765087,-0.02240409679202937,0.011045588511711557,-0.02212303796606374
f_price_lag_48,hour_low,3,median,-250,day,ge_abs,1000.0,-0.3,18,6.135139889082627,10.636251635407074,6.19728201687196,-37.8679282897127,-0.022360024900952347,-0.02819181300360718,-0.022079518955742117
f_price_lag_48,hour_low,3,mean,-100,midday,none,0.0,-0.2,84,6.135141458848495,10.64714475454362,6.197283566945155,-40.51744970571625,-0.022358455135083943,-0.017298693867061843,-0.022077968882546983
f_price_lag_48,hour_low,3,median,-500,midday,ge_abs,500.0,-0.1,73,6.135198527873798,10.6816955145511,6.197339920040983,-40.566750512166635,-0.022301386109781163,0.01725206614041852,-0.022021615786719018
f_price_lag_48,hour_low,3,median,-100,day,ge_rel,0.1,-0.2,14,6.135208702312946,10.643331760989279,6.19734996684205,-40.22858536036239,-0.022291211670633082,-0.02111168742140279,-0.022011568985652374
f_price_lag_48,hour_low,3,mean,-100,day,ge_rel,0.05,-0.3,17,6.135234784604596,10.66791916653918,6.197375721932013,-39.91800504387269,-0.022265129378983062,0.0034757181284987837,-0.021985813895689432
f_price_lag_48,hour_low,3,mean,-100,coremid,ge_abs,1000.0,-0.2,5,6.135259705319213,10.664443448410681,6.197400330016898,-40.57023497449221,-0.022240208664365824,0.0,-0.021961205810804074
f_price_lag_48,hour_low,3,median,-250,coremid,ge_abs,500.0,-0.3,40,6.135315791194829,10.690592805264856,6.197455712296627,-37.57155492768857,-0.022184122788750038,0.026149356854174854,-0.02190582353107562
f_rolling_mean_hour_7d,hour_cr,3,mean,250,day,ge_abs,1000.0,-0.3,3,6.1354134519183745,10.664443448410681,6.197552147868873,-40.861425673886735,-0.022086462065204593,0.0,-0.021809387958829696
f_rolling_mean_hour_7d,hour_cr,3,mean,250,day,ge_rel,0.05,-0.3,3,6.1354134519183745,10.664443448410681,6.197552147868873,-40.861425673886735,-0.022086462065204593,0.0,-0.021809387958829696
f_rolling_mean_hour_7d,hour_cr,3,mean,250,day,ge_rel,0.1,-0.3,2,6.1354134519183745,10.664443448410681,6.197552147868873,-40.861425673886735,-0.022086462065204593,0.0,-0.021809387958829696
f_rolling_mean_hour_7d,hour_cr,3,mean,250,midday,ge_abs,1000.0,-0.3,3,6.1354134519183745,10.664443448410681,6.197552147868873,-40.861425673886735,-0.022086462065204593,0.0,-0.021809387958829696
f_rolling_mean_hour_7d,hour_cr,3,mean,250,midday,ge_rel,0.05,-0.3,3,6.1354134519183745,10.664443448410681,6.197552147868873,-40.861425673886735,-0.022086462065204593,0.0,-0.021809387958829696
f_rolling_mean_hour_7d,hour_cr,3,mean,250,midday,ge_rel,0.1,-0.3,2,6.1354134519183745,10.664443448410681,6.197552147868873,-40.861425673886735,-0.022086462065204593,0.0,-0.021809387958829696
