3m,14d,all,bias3,low,summer,cap,eve,applied,rolling_window,stat,adv_thr,alpha,hours_name,hours
6.364704467018563,11.090985212042929,6.423966713000706,-49.40414447319054,49.12585298426803,34.34662188394294,1.5505500562664434,2.9494456441532266,3,13,mean,-100,-0.3,h789111718,"7-9,11,17,18"
6.3647146535575505,11.092407096802647,6.42397677174982,-49.65325892972418,49.12576209697405,34.34662188394294,1.5505500562664434,2.951023565228968,72,8,median,0,-0.05,night,night
6.364730593628789,11.090985212042929,6.423992511853271,-50.071237851260854,48.96892767585512,34.34662188394294,1.5505500562664434,2.9494456441532266,30,5,mean,0,0.05,day,day
6.364739072079651,11.077609320187824,6.424000883942181,-49.28343644831386,49.12576209697405,34.34662188394294,1.552141417047029,2.9471360083431537,18,5,mean,100,-0.05,all,all
6.364740677857231,11.11359283627752,6.424002469575324,-49.40611509453349,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,5,8,mean,-100,0.3,morning,morning
6.364740677857231,11.11359283627752,6.424002469575324,-49.40611509453349,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,5,8,mean,-100,0.3,h78917,"7-9,17"
6.364746429620613,11.087217274670497,6.424008149182979,-49.48644888704725,49.12577724485639,34.34662188394294,1.5505500562664434,2.9494456441532266,11,8,mean,-100,-0.05,h789111718,"7-9,11,17,18"
6.364760326770705,11.069129670839466,6.424021871993675,-49.78283947315375,48.96075415244805,34.60903635632798,1.5505500562664434,2.9494456441532266,114,13,mean,-1000,-0.05,morning,morning
6.364783241973251,11.088820219590685,6.4240444997255866,-49.56788376076524,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,4,3,median,500,0.3,morning,morning
6.364783241973251,11.088820219590685,6.4240444997255866,-49.56788376076524,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,4,3,median,500,0.3,h78917,"7-9,17"
6.364783241973251,11.088820219590685,6.4240444997255866,-49.56788376076524,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,4,3,median,500,0.3,h789111718,"7-9,11,17,18"
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,5,mean,250,0.1,day,day
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,8,mean,100,0.1,day,day
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,8,mean,100,0.1,peakerr,peakerr
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,8,mean,250,0.1,day,day
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,8,mean,250,0.1,peakerr,peakerr
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,8,median,100,0.1,day,day
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,8,median,100,0.1,peakerr,peakerr
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,8,median,250,0.1,day,day
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,8,median,250,0.1,peakerr,peakerr
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,13,mean,0,0.1,day,day
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,13,mean,100,0.1,day,day
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,13,mean,100,0.1,peakerr,peakerr
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,13,mean,250,0.1,day,day
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,13,mean,250,0.1,peakerr,peakerr
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,13,median,100,0.1,day,day
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,13,median,100,0.1,peakerr,peakerr
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,13,median,250,0.1,day,day
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,13,median,250,0.1,peakerr,peakerr
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,21,mean,0,0.1,day,day
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,21,mean,100,0.1,day,day
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,21,mean,100,0.1,peakerr,peakerr
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,21,mean,250,0.1,day,day
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,21,mean,250,0.1,peakerr,peakerr
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,21,median,100,0.1,day,day
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,21,median,100,0.1,peakerr,peakerr
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,21,median,250,0.1,day,day
6.364784794447196,11.090985212042929,6.424046032723786,-49.651124392846036,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,21,median,250,0.1,peakerr,peakerr
6.364790376055931,11.10270824883961,6.42405154431138,-49.4212568631682,49.37635036751128,34.7178703155282,1.5505500562664434,2.9494456441532266,5,5,median,100,0.1,day,day
6.364810676139242,11.13505925539954,6.424071589730662,-49.54761918428142,49.44685335179693,34.67402491759246,1.5505500562664434,2.9494456441532266,98,8,median,-500,0.05,morning,morning
6.364821260401081,11.087578581255512,6.424082041213204,-49.38862508903574,49.12576209697405,34.34662188394294,1.5505500562664434,2.9488823604468988,65,13,median,0,-0.05,night,night
6.364849572611214,11.089980569350253,6.42410999824738,-49.41233813467209,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,3,5,median,500,0.1,peakerr,peakerr
6.364863027010719,11.043037388364034,6.424123283861782,-49.30865437948004,49.12576209697405,34.34662188394294,1.5505500562664434,2.9479040557832032,19,2,mean,250,-0.1,night,night
6.364863027010719,11.043037388364034,6.424123283861782,-49.30865437948004,49.12576209697405,34.34662188394294,1.5505500562664434,2.9479040557832032,19,2,median,250,-0.1,night,night
6.364868524860021,11.1278187047744,6.424128712740705,-49.47407142490692,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,105,8,median,-500,0.05,h78917,"7-9,17"
6.364886178303371,11.078571890110677,6.424146144722057,-49.41438901454355,49.12576209697405,34.34662188394294,1.5505500562664434,2.94950321462338,6,2,mean,500,-0.05,night,night
