wmape_3m,wmape_14d,wmape_all,hours,metric,threshold,alpha,applied,delta_3m,delta_14d
7.040330967336769,12.856761591529702,7.093143390993633,day,ratio_le,0.12,0.05,95,0.0014175032364756035,0.0044475075248175955
7.0403413230952046,12.853112321142438,7.093153616839341,all,absdiff_le,50.0,-0.1,277,0.0014278589949112686,0.0007982371375536701
7.040346810400604,12.84468981614445,7.093159035306634,evening,reldiff_le,0.03,-0.25,163,0.0014333463003106672,-0.007624267860434131
7.040372630950189,12.853812672949887,7.093184531938079,night,ratio_le,0.02,-0.1,126,0.0014591668498953325,0.0014985889450027656
7.040390203648162,12.852073245631038,7.0932018841870015,peakerr,ratio_le,0.01,-0.25,86,0.001476739547868533,-0.0002408383738465858
7.040403057864185,12.877767835386711,7.093214577147212,day,absdiff_le,200.0,0.3,194,0.0014895937638916834,0.025453751381826706
7.040411161325494,12.855512744587763,7.0932225789508045,midday,profile_abs_le,500.0,0.05,36,0.001497697225200767,0.003198660582878432
7.040415352936498,12.856402796239008,7.093226717978155,evening,ratio_le,0.05,0.05,167,0.0015018888362048344,0.004088712234123548
7.0404186653332355,12.855026931955448,7.093229988820958,peakerr,ratio_le,0.05,0.05,181,0.0015052012329421771,0.0027128479505638126
7.0404701224718105,12.787001528674688,7.092403353054822,midday,absdiff_le,750.0,-0.25,299,0.0015566583715171944,-0.06531255533019653
7.040474522082533,12.86625107357816,7.093285144848754,midday,ratio_le,0.2,0.2,76,0.0015610579822400439,0.013936989573275937
7.040479631108543,12.851352865017212,7.093290189782161,evening,absdiff_le,50.0,-0.5,64,0.0015661670082494084,-0.0009612189876726518
7.0405223150086655,12.856159794582513,7.093332338213839,evening,absdiff_le,500.0,0.05,175,0.0016088509083722613,0.003845710577628836
7.040526111014966,12.858191814651269,7.093336086599337,midday,ratio_le,0.12,0.1,53,0.0016126469146726663,0.005877730646384194
7.040548743188216,12.759195901748942,7.092254364759108,peakerr,reldiff_le,0.02,-0.5,339,0.0016352790879228252,-0.09311818225594237
7.040549241530796,12.871399651747623,7.093358926943432,midday,ratio_le,0.08,0.7,35,0.001635777430502472,0.01908556774273862
7.040586722396701,12.898735090918583,7.093395937612825,midday,absdiff_le,150.0,1.0,155,0.0016732582964076315,0.04642100691369855
7.040605726718388,12.823945046372842,7.093414703525778,evening,profile_abs_le,500.0,-0.5,30,0.001692262618094631,-0.028369037632042904
7.040618256747855,12.783870729722366,7.093427076366343,midday,profile_abs_le,750.0,0.2,108,0.001704792647561959,-0.06844335428251824
7.040660754742236,12.848305569644362,7.093469041224462,peakerr,absdiff_le,150.0,-0.1,264,0.001747290641942456,-0.004008514360522852
7.040672593835658,12.852894790656025,7.093480731796759,peakerr,absdiff_le,50.0,-0.25,159,0.0017591297353645174,0.0005807066511405168
7.040681414366805,12.822645692612172,7.093489441674565,day,profile_abs_le,1000.0,0.1,272,0.0017679502665117752,-0.029668391392712934
7.040722948864943,12.884363248979394,7.09353045512348,midday,reldiff_le,0.01,0.7,136,0.0018094847646494827,0.03204916497450938
7.040747554162817,12.851833474511048,7.093554751748515,evening,ratio_le,0.01,-0.25,84,0.0018340900625233303,-0.0004806094938363259
7.040753593447397,12.85524606570903,7.093560715270425,evening,absdiff_le,100.0,1.0,81,0.0018401293471033142,0.0029319817041457696
7.040767788684846,12.862787267183426,7.093574732428978,day,ratio_le,0.08,0.1,65,0.0018543245845528133,0.010473183178541845
7.040769317398763,12.863756111045918,7.093797055983905,day,reldiff_le,0.02,0.1,227,0.0018558532984700449,0.011442027041033143
7.040778063303091,12.837972894468287,7.0935848781524,evening,absdiff_le,500.0,-0.25,175,0.001864599202797912,-0.01434118953659791
7.040783430349502,12.855014886553667,7.093590177869349,day,ratio_le,0.05,0.2,44,0.0018699662492087654,0.002700802548782022
7.04081503167439,12.86667083938374,7.093621382756418,midday,absdiff_le,200.0,0.2,168,0.001901567574096319,0.014356755378855723
7.0408307628349345,12.85241857911765,7.093636916569952,peakerr,absdiff_le,100.0,-0.1,221,0.001917298734641193,0.00010449511276533485
7.040857620515645,12.846447304316227,7.093663437321738,evening,ratio_le,0.02,0.7,109,0.0019441564153517277,-0.005866779688657786
7.0408601517744325,12.860237187844458,7.093665936825949,night,profile_abs_le,500.0,0.05,48,0.0019466876741391914,0.007923103839573287
7.040864670958998,12.85200389391467,7.09421572142146,midday,reldiff_le,0.12,0.05,375,0.001951206858704424,-0.0003101900902144905
7.040892696399527,12.828690601801426,7.09347725916086,all,reldiff_le,0.02,-0.1,583,0.00197923229923358,-0.023623482203458224
7.040895258308984,12.859872235419054,7.093700602949917,midday,ratio_le,0.05,1.0,26,0.0019817942086906015,0.0075581514141696005
7.040905835559136,12.824053577677851,7.092620403300728,midday,absdiff_le,1000.0,-0.1,347,0.00199237145884279,-0.02826050632703314
7.040953335784161,12.812609152320576,7.09375795184464,day,profile_abs_le,750.0,0.1,144,0.0020398716838680997,-0.039704931684308775
7.040968072779546,12.84908113353759,7.093686696954535,midday,ratio_le,0.35,0.3,119,0.0020546086792530005,-0.0032329504672947706
7.041056710799495,12.853455879074993,7.093860030023029,night,absdiff_le,50.0,-0.5,99,0.0021432466992017396,0.0011417950701080315
7.041070340956779,12.86640251589533,7.094418811294337,peakerr,reldiff_le,0.08,0.05,646,0.002156876856485468,0.014088431890446174
7.041083090846014,12.885771498723864,7.093886079132533,night,absdiff_le,500.0,0.2,284,0.002169626745720521,0.03345741471897945
7.041089747299294,12.836757886185811,7.093892652080775,evening,ratio_le,0.05,-0.25,167,0.0021762831990006504,-0.015556197819073248
7.041091148929928,12.857558949853557,7.093894036127987,evening,ratio_le,0.02,-0.25,109,0.0021776848296344298,0.00524486584867212
7.041139511538544,12.840166955695958,7.093941792028906,day,absdiff_le,150.0,-0.25,179,0.0022260474382509443,-0.012147128308926725
7.041143344159842,12.853838921093775,7.093945576570067,midday,absdiff_le,50.0,-0.5,93,0.0022298800595486057,0.0015248370888905072
7.0411893523404965,12.854727986179482,7.093991007579262,evening,absdiff_le,150.0,-0.25,95,0.0022758882402031944,0.002413902174597027
7.0411893523404965,12.854727986179482,7.093991007579262,evening,reldiff_le,0.01,-0.25,95,0.0022758882402031944,0.002413902174597027
7.041193529692132,12.84359652933146,7.0939951325261275,peakerr,reldiff_le,0.01,-0.25,238,0.002280065591838465,-0.008717554673424388
7.0412337261920115,12.884663709537714,7.094034824761936,peakerr,absdiff_le,200.0,0.55,292,0.002320262091718206,0.03234962553282905
7.041235939833651,12.855238317792072,7.094037010633499,day,profile_abs_le,500.0,0.05,48,0.002322475733357976,0.0029242337871870916
7.041236009091955,12.848471746937824,7.094037079022958,night,reldiff_le,0.02,-0.1,186,0.0023225449916619567,-0.0038423370670610524
7.041236376138095,12.86533437210611,7.0940231402961365,midday,reldiff_le,0.03,0.05,225,0.002322912037802105,0.013020288101225574
7.041256207394782,12.899738111537177,7.094498651975963,all,absdiff_le,300.0,0.2,626,0.0023427432944886917,0.04742402753229236
7.041264924908569,12.85896338063662,7.094065632091386,evening,reldiff_le,0.03,0.1,163,0.0023514608082759736,0.006649296631735524
7.041281300210013,12.851352865017212,7.094081801965086,evening,reldiff_le,0.005,-0.5,75,0.00236783610971969,-0.0009612189876726518
7.041313113142005,12.863756111045918,7.094334029823342,day,absdiff_le,300.0,0.1,243,0.002399649041711527,0.011442027041033143
7.0413351081595135,12.84072106517028,7.094134934895227,peakerr,absdiff_le,200.0,-0.25,292,0.002421644059220185,-0.011593018834604507
7.041361360438161,12.860227780492172,7.0941608578397055,peakerr,ratio_le,0.08,0.05,235,0.0024478963378680163,0.00791369648728768
7.0413665843426205,12.849651612773036,7.0941660162104165,peakerr,reldiff_le,0.005,-0.5,163,0.0024531202423272447,-0.0026624712318490396
7.0414102955932645,12.854113818741608,7.09420917910453,night,absdiff_le,150.0,-0.1,141,0.0024968314929711966,0.0017997347367231242
7.041417537420916,12.861130679974462,7.094216330083636,midday,ratio_le,0.12,0.15,53,0.002504073320622524,0.008816595969577179
7.0414466136458795,12.852466425381785,7.094245041548095,all,reldiff_le,0.005,-0.25,282,0.002533149545586255,0.00015234137690001148
7.041464673616939,12.85116276362823,7.094262874957276,midday,absdiff_le,100.0,-0.25,132,0.0025512095166453364,-0.0011513203766551072
7.04146649425582,12.851929430446976,7.094264672756287,evening,absdiff_le,100.0,-0.5,81,0.00255303015552677,-0.00038465355790862077
7.04147145238568,12.886653806446487,7.094269568686534,day,absdiff_le,200.0,0.4,194,0.0025579882853863367,0.03433972244160266
7.041517946326134,12.838995801101518,7.0943154793616845,peakerr,ratio_le,0.05,-0.5,181,0.002604482225840421,-0.013318282903366452
7.0415434536642,12.854862372245417,7.094340666710843,day,absdiff_le,50.0,-0.5,104,0.0026299895639070314,0.00254828824053277
7.041548792476061,12.838230349221366,7.094345938547443,night,reldiff_le,0.03,-0.1,238,0.0026353283757680757,-0.014083734783518764
7.041549417989555,12.861608400180694,7.094346556213886,evening,absdiff_le,750.0,0.05,208,0.002635953889261522,0.00929431617580967
7.041605205616028,12.862737188052101,7.094622458004689,midday,reldiff_le,0.02,0.1,187,0.0026917415157345914,0.01042310404721647
7.041627011714866,12.856896326979653,7.094423176527881,peakerr,ratio_le,0.02,-0.25,124,0.0027135476145723203,0.004582242974768391
7.041694950977122,12.868023858772698,7.094490263493815,day,ratio_le,0.08,0.15,65,0.002781486876828332,0.015709774767813656
7.041696334384884,12.814314616847952,7.094491629546762,day,absdiff_le,200.0,-0.5,194,0.0027828702845908992,-0.03799946715693281
7.041711552785156,12.871071931593134,7.094506657032588,evening,profile_abs_le,500.0,0.1,30,0.002798088684862421,0.018757847588249277
7.041725196692643,12.908088606238389,7.094520129777602,night,reldiff_le,0.03,0.4,238,0.0028117325923497916,0.05577452223350399
7.04177913239482,12.856365287828059,7.094573388857764,day,ratio_le,0.05,0.3,44,0.00286566829452628,0.004051203823173921
7.041785181943018,12.767660308657977,7.0928244677621075,midday,reldiff_le,0.05,-0.5,266,0.0028717178427246637,-0.08465377534690788
7.0418058148787805,12.853170555969356,7.094599736610641,night,absdiff_le,200.0,-0.1,168,0.0028923507784872626,0.0008564719644716945
7.041809275342249,12.855572081178119,7.094603153662684,all,ratio_le,0.02,-0.1,283,0.0028958112419559257,0.0032579971732342727
7.041819801590002,12.842621855023536,7.094613547858923,all,ratio_le,0.05,-0.1,436,0.002906337489708477,-0.009692228981348805
7.041858528696053,12.84952088908079,7.094651789134411,all,reldiff_le,0.01,-0.1,399,0.0029450645957593835,-0.0027931949240951326
7.041894743330292,12.868233971387102,7.0952328715609845,midday,reldiff_le,0.08,0.05,330,0.002981279229998357,0.015919887382217723
7.041896690971294,12.879579180780226,7.0946894726648795,midday,ratio_le,0.08,1.0,35,0.0029832268710006105,0.02726509677534139
7.041963774360961,12.83499209588112,7.094755714495124,midday,absdiff_le,150.0,-0.5,155,0.003050310260667821,-0.017321988123764953
7.0419725803705315,12.8698599031496,7.09475010886515,day,reldiff_le,0.03,0.05,275,0.003059116270238249,0.01754581914471487
7.04198810722437,12.861608400180694,7.094779742103379,evening,reldiff_le,0.05,0.05,206,0.0030746431240764593,0.00929431617580967
7.04199436575906,12.850397173357504,7.0947859221249105,day,absdiff_le,100.0,-0.25,150,0.0030809016587669547,-0.001916910647381087
7.04201870904014,12.85127563889404,7.094809960020146,evening,absdiff_le,300.0,-0.25,135,0.003105244939846763,-0.0010384451108453874
7.042032578994453,12.852884981539939,7.094823655976235,night,absdiff_le,100.0,-0.25,118,0.0031191148941598357,0.0005708975350540157
7.042073400580205,12.855837317968478,7.094863965456229,evening,reldiff_le,0.02,0.3,133,0.0031599364799115293,0.0035232339635928867
7.042080362944312,12.874451297971925,7.094870840477655,midday,absdiff_le,200.0,0.3,168,0.003166898844018995,0.02213721396704038
7.04209263260516,12.866642271139192,7.094882956215918,all,ratio_le,0.05,0.15,436,0.0031791685048663254,0.014328187134307058
7.042093871938956,12.898735090918583,7.0948841800023015,midday,reldiff_le,0.01,1.0,136,0.003180407838662802,0.04642100691369855
7.042094905097423,12.861209099054523,7.094885200199823,day,ratio_le,0.12,0.1,95,0.003181440997130025,0.008895015049638744
7.0421041402023015,12.874258362425026,7.095115133469232,peakerr,absdiff_le,300.0,0.1,359,0.003190676102008183,0.021944278420141572
7.042110439911803,12.85127563889404,7.094900540130351,evening,reldiff_le,0.02,-0.25,133,0.0031969758115097946,-0.0010384451108453874
7.042154333962826,12.851832407257197,7.094943883531618,peakerr,ratio_le,0.01,-0.5,86,0.0032408698625330246,-0.0004816767476878425
7.042156991862815,12.874258362425026,7.095167322107007,peakerr,reldiff_le,0.02,0.1,339,0.003243527762522014,0.021944278420141572
7.042183204593227,12.87007920546519,7.095303613008724,day,reldiff_le,0.02,0.15,227,0.003269740492934048,0.017765121460305622
7.042183477626201,12.855837317968478,7.094972661588474,evening,absdiff_le,300.0,0.3,135,0.0032700135259080554,0.0035232339635928867
7.042190649648787,12.857739779906016,7.094979743638221,peakerr,ratio_le,0.05,0.1,181,0.003277185548493655,0.005425695901131178
7.042218803217848,12.868641505789785,7.09500754402147,peakerr,ratio_le,0.12,0.05,318,0.0033053391175545954,0.016327421784900764
7.0422239991106945,12.862737188052101,7.09523348875066,midday,absdiff_le,300.0,0.1,201,0.0033105350104012388,0.01042310404721647
7.0422243237105775,12.853488131823784,7.095012995259759,all,ratio_le,0.01,-0.25,209,0.0033108596102842114,0.0011740478188997372
7.042272848863834,12.74418077962002,7.092777643208381,all,absdiff_le,1000.0,-0.1,1200,0.003359384763540696,-0.10813330438486446
7.042282060238951,12.86643039955181,7.095245496960091,day,reldiff_le,0.05,0.05,340,0.003368596138657587,0.014116315546925051
7.042308963826866,12.864069545297655,7.095096573567934,midday,ratio_le,0.12,0.2,53,0.003395499726572382,0.011755461292770164
7.042309902613255,12.858711405170641,7.095097500577271,midday,profile_abs_le,500.0,0.1,36,0.0033964385129614527,0.006397321165756864
7.042322572696621,12.86997786472099,7.095110011714764,night,ratio_le,0.12,0.05,325,0.0034091085963279255,0.017663780716105748
7.042345276327645,12.854309676848771,7.095132430529313,all,absdiff_le,50.0,-0.25,277,0.0034318122273520046,0.0019955928438868398
7.042356091623188,12.856813420846692,7.095143110147248,night,reldiff_le,0.01,-0.25,125,0.0034426275228947034,0.004499336841806922
7.04237811848587,12.899738111537177,7.095606488720874,all,reldiff_le,0.02,0.2,583,0.0034646543855769707,0.04742402753229236
7.0424215879297,12.853338115707007,7.095207784804254,peakerr,absdiff_le,50.0,-0.5,159,0.003508123829406351,0.0010240317021228407
7.042427661030233,12.880599355535175,7.095199480549522,all,reldiff_le,0.03,0.05,718,0.003514196929939928,0.028285271530290146
7.042428894760924,12.859691926649427,7.095214999971468,evening,absdiff_le,200.0,-0.25,106,0.0035154306606308694,0.007377842644542554
7.042475554030592,12.85606055636739,7.095261073901781,night,ratio_le,0.02,-0.25,126,0.0035620899302983844,0.003746472362506026
7.042505737413929,12.829464533523149,7.095290878635339,day,reldiff_le,0.01,-0.5,159,0.0035922733136359852,-0.022849550481735648
7.042509310481767,12.852002821497239,7.095294406879132,all,absdiff_le,100.0,-0.1,371,0.0035958463814740327,-0.0003112625076457931
7.042509373923742,12.867723167520865,7.095469959000471,midday,reldiff_le,0.05,0.05,266,0.0035959098234483733,0.015409083515979916
7.042568676640233,12.794612344313022,7.094475580914432,day,reldiff_le,0.05,-0.25,340,0.003655212539939612,-0.057701739691863096
7.042611072210736,12.869269702887673,7.0963072094481365,day,reldiff_le,0.08,0.05,430,0.0036976081104427294,0.01695561888278796
7.042622113269398,12.87326045036197,7.095405794558653,day,ratio_le,0.08,0.2,65,0.0037086491691047385,0.020946366357085466
7.042661108272492,12.855153284360767,7.095444300370424,evening,ratio_le,0.08,0.05,213,0.0037476441721988607,0.0028392003558828094
7.042716108840974,12.860491508473135,7.095498610958168,evening,ratio_le,0.05,0.1,167,0.003802644740680705,0.00817742446825065
7.0427709858861345,12.868237844808347,7.095728289047432,midday,absdiff_le,500.0,0.05,255,0.0038575217858412003,0.015923760803461917
7.042797784526505,12.857715689102452,7.095579262024297,day,ratio_le,0.05,0.4,44,0.003884320426212007,0.005401605097567597
7.042838204683164,12.828690601801426,7.095398361092428,all,absdiff_le,300.0,-0.1,626,0.003924740582871067,-0.023623482203458224
7.042860469220436,12.855920922941715,7.09564116034033,evening,profile_abs_le,750.0,0.1,90,0.003947005120142677,0.0036068389368306697
7.042948652268809,12.851352865017212,7.0957282371345975,evening,ratio_le,0.01,-0.5,84,0.004035188168515447,-0.0009612189876726518
7.043005666916223,12.838727433813151,7.095784536534707,day,profile_abs_le,500.0,-0.25,48,0.004092202815929369,-0.01358665019173344
7.043010806004093,12.848299640311955,7.09578961115285,all,absdiff_le,200.0,-0.1,496,0.00409734190379929,-0.004014443692929248
7.043087714340951,12.87276337585184,7.096041044151817,day,absdiff_le,500.0,0.05,313,0.004174250240657429,0.020449291846954765
7.043144013250727,12.863969975412159,7.095921147317955,evening,reldiff_le,0.03,0.15,163,0.004230549150433305,0.01165589140727441
