3m,14d,all,bias3,low,summer,cap,eve,applied,mode,rolling_window,stat,adv_thr,metric,op,sim_thr,alpha,hours
6.413106226371896,11.210995997598193,6.471761273510687,-49.813916534666895,49.72559791633402,35.497560176475254,1.558266052465585,2.991157354745559,83,hour,3,mean,0.0,ratio,le,0.05,-0.05,night
6.4131149517727986,11.232996364240668,6.471769889451657,-50.663608337335106,49.540394148690694,35.497560176475254,1.558266052465585,2.9907231694495904,24,daily,3,mean,-5.0,ratio,le,0.05,-0.05,all
6.41311892699202,11.225022173712166,6.471773814801854,-53.04860749167291,49.144432948012025,34.689834068829015,1.5619064895410446,3.001838353714983,72,daily,2,mean,-5.0,ratio,le,0.05,-0.1,all
6.4132268846904275,11.216122357178811,6.471880418173673,-50.25154698939975,49.72559791633402,35.497560176475254,1.558266052465585,2.994095808874786,146,hour,2,mean,-100.0,ratio,le,0.05,-0.05,night
6.4132268846904275,11.216122357178811,6.471880418173673,-50.25154698939975,49.72559791633402,35.497560176475254,1.558266052465585,2.994095808874786,146,hour,2,median,-100.0,ratio,le,0.05,-0.05,night
6.41333402869834,11.232996364240668,6.471986218062724,-48.935046442417075,49.380756591944724,35.497560176475254,1.558266052465585,2.991853148327597,19,hour,21,mean,-250.0,ratio,le,0.05,-0.1,peakerr
6.413376740666384,11.215044982389855,6.472028394210212,-51.45576293058262,49.204853906488125,34.78245081773217,1.5600862710033148,2.9931728550328347,72,daily,2,mean,-5.0,ratio,le,0.05,-0.05,all
6.413485132167788,11.232996364240668,6.47213542594298,-50.292730740919076,49.360807778606905,35.497560176475254,1.558266052465585,2.991853148327597,4,daily,3,mean,-5.0,ratio,le,0.05,-0.3,morning
6.413805023001206,11.232996364240668,6.472451303754008,-50.29090096487187,49.30715198843373,35.497560176475254,1.558266052465585,2.991853148327597,8,daily,3,mean,-5.0,ratio,le,0.05,-0.2,day
6.413960950407651,11.113231534505696,6.472605275055093,-48.98767854303727,49.72559791633402,35.497560176475254,1.558266052465585,2.99018988685344,17,hour,2,mean,250.0,ratio,le,0.05,-0.3,night
